YEAR,NAME,MED_OWN_SHARE,MED_RENT_SHARE,STATEFP,COUNTYFP,TRACTFP
2019,"Census Tract 2544.01, Essex County, Massachusetts",19.9,24.3,25,009,254401
2019,"Census Tract 2601, Essex County, Massachusetts",35.9,32.5,25,009,260100
2019,"Census Tract 2631, Essex County, Massachusetts",19.9,29.4,25,009,263100
2019,"Census Tract 2691, Essex County, Massachusetts",20.3,29.9,25,009,269100
2019,"Census Tract 2022, Essex County, Massachusetts",23.3,27.6,25,009,202200
2019,"Census Tract 2046, Essex County, Massachusetts",23.0,24.1,25,009,204600
2019,"Census Tract 2056, Essex County, Massachusetts",24.5,32.9,25,009,205600
2019,"Census Tract 2058, Essex County, Massachusetts",40.3,37.6,25,009,205800
2019,"Census Tract 2070, Essex County, Massachusetts",26.5,31.3,25,009,207000
2019,"Census Tract 3413, Middlesex County, Massachusetts",25.8,34.5,25,017,341300
2019,"Census Tract 3415, Middlesex County, Massachusetts",25.6,29.9,25,017,341500
2019,"Census Tract 3424, Middlesex County, Massachusetts",28.9,32.3,25,017,342400
2019,"Census Tract 3503, Middlesex County, Massachusetts",21.7,23.2,25,017,350300
2019,"Census Tract 3826.01, Middlesex County, Massachusetts",21.3,21.5,25,017,382601
2019,"Census Tract 3826.02, Middlesex County, Massachusetts",21.4,29.7,25,017,382602
2019,"Census Tract 3831.02, Middlesex County, Massachusetts",18.7,32.0,25,017,383102
2019,"Census Tract 3567.01, Middlesex County, Massachusetts",24.9,26.1,25,017,356701
2019,"Census Tract 3662.01, Middlesex County, Massachusetts",20.0,-666666666.0,25,017,366201
2019,"Census Tract 3831.01, Middlesex County, Massachusetts",32.4,31.9,25,017,383101
2019,"Census Tract 3840.01, Middlesex County, Massachusetts",23.9,34.4,25,017,384001
2019,"Census Tract 3840.02, Middlesex County, Massachusetts",20.0,27.5,25,017,384002
2019,"Census Tract 3852.01, Middlesex County, Massachusetts",20.2,29.7,25,017,385201
2019,"Census Tract 3852.02, Middlesex County, Massachusetts",22.1,36.1,25,017,385202
2019,"Census Tract 3882, Middlesex County, Massachusetts",23.5,22.7,25,017,388200
2019,"Census Tract 3883, Middlesex County, Massachusetts",19.6,30.6,25,017,388300
2019,"Census Tract 9800, Middlesex County, Massachusetts",-666666666.0,-666666666.0,25,017,980000
2019,"Census Tract 7305, Worcester County, Massachusetts",26.3,32.8,25,027,730500
2019,"Census Tract 7318, Worcester County, Massachusetts",18.8,29.6,25,027,731800
2019,"Census Tract 3131.02, Middlesex County, Massachusetts",22.7,30.4,25,017,313102
2019,"Census Tract 3143.01, Middlesex County, Massachusetts",22.9,34.4,25,017,314301
2019,"Census Tract 3171.01, Middlesex County, Massachusetts",20.9,33.0,25,017,317101
2019,"Census Tract 3172.01, Middlesex County, Massachusetts",20.8,-666666666.0,25,017,317201
2019,"Census Tract 3271.01, Middlesex County, Massachusetts",19.8,18.5,25,017,327101
2019,"Census Tract 3333, Middlesex County, Massachusetts",24.1,29.3,25,017,333300
2019,"Census Tract 3335.01, Middlesex County, Massachusetts",20.4,23.4,25,017,333501
2019,"Census Tract 7395, Worcester County, Massachusetts",19.6,23.1,25,027,739500
2019,"Census Tract 7402, Worcester County, Massachusetts",19.0,29.9,25,027,740200
2019,"Census Tract 7431, Worcester County, Massachusetts",20.3,24.9,25,027,743100
2019,"Census Tract 7492, Worcester County, Massachusetts",19.2,27.6,25,027,749200
2019,"Census Tract 7501, Worcester County, Massachusetts",21.4,24.1,25,027,750100
2019,"Census Tract 7503, Worcester County, Massachusetts",23.4,31.9,25,027,750300
2019,"Census Tract 7542, Worcester County, Massachusetts",20.3,30.0,25,027,754200
2019,"Census Tract 7544, Worcester County, Massachusetts",24.8,26.3,25,027,754400
2019,"Census Tract 7575, Worcester County, Massachusetts",24.1,27.3,25,027,757500
2019,"Census Tract 7312.02, Worcester County, Massachusetts",-666666666.0,-666666666.0,25,027,731202
2019,"Census Tract 7362, Worcester County, Massachusetts",21.7,31.8,25,027,736200
2019,"Census Tract 7364, Worcester County, Massachusetts",21.4,26.0,25,027,736400
2019,"Census Tract 7365, Worcester County, Massachusetts",18.8,31.5,25,027,736500
2019,"Census Tract 801, Suffolk County, Massachusetts",42.3,44.0,25,025,080100
2019,"Census Tract 1204, Suffolk County, Massachusetts",18.8,25.8,25,025,120400
2019,"Census Tract 1207, Suffolk County, Massachusetts",20.5,24.9,25,025,120700
2019,"Census Tract 1402.01, Suffolk County, Massachusetts",24.7,27.3,25,025,140201
2019,"Census Tract 4.02, Suffolk County, Massachusetts",24.2,29.3,25,025,000402
2019,"Census Tract 6.01, Suffolk County, Massachusetts",34.3,25.5,25,025,000601
2019,"Census Tract 302, Suffolk County, Massachusetts",25.9,24.3,25,025,030200
2019,"Census Tract 305, Suffolk County, Massachusetts",27.8,26.7,25,025,030500
2019,"Census Tract 402, Suffolk County, Massachusetts",20.5,27.5,25,025,040200
2019,"Census Tract 502, Suffolk County, Massachusetts",28.6,30.1,25,025,050200
2019,"Census Tract 503, Suffolk County, Massachusetts",23.4,30.4,25,025,050300
2019,"Census Tract 506, Suffolk County, Massachusetts",17.9,30.0,25,025,050600
2019,"Census Tract 703, Suffolk County, Massachusetts",19.6,25.6,25,025,070300
2019,"Census Tract 705, Suffolk County, Massachusetts",19.8,30.2,25,025,070500
2019,"Census Tract 708, Suffolk County, Massachusetts",21.5,29.1,25,025,070800
2019,"Census Tract 2521.01, Essex County, Massachusetts",22.9,31.1,25,009,252101
2019,"Census Tract 2526.03, Essex County, Massachusetts",22.7,22.9,25,009,252603
2019,"Census Tract 2541, Essex County, Massachusetts",21.7,32.5,25,009,254100
2019,"Census Tract 2602, Essex County, Massachusetts",24.5,35.0,25,009,260200
2019,"Census Tract 2610, Essex County, Massachusetts",28.4,33.1,25,009,261000
2019,"Census Tract 2611.02, Essex County, Massachusetts",24.9,26.3,25,009,261102
2019,"Census Tract 2661, Essex County, Massachusetts",20.0,30.8,25,009,266100
2019,"Census Tract 101.03, Suffolk County, Massachusetts",28.4,51.0,25,025,010103
2019,"Census Tract 101.04, Suffolk County, Massachusetts",34.5,35.1,25,025,010104
2019,"Census Tract 102.04, Suffolk County, Massachusetts",16.8,37.2,25,025,010204
2019,"Census Tract 104.04, Suffolk County, Massachusetts",22.5,51.0,25,025,010404
2019,"Census Tract 104.05, Suffolk County, Massachusetts",51.0,30.4,25,025,010405
2019,"Census Tract 102.03, Suffolk County, Massachusetts",21.9,37.2,25,025,010203
2019,"Census Tract 104.08, Suffolk County, Massachusetts",23.6,32.1,25,025,010408
2019,"Census Tract 107.01, Suffolk County, Massachusetts",23.6,26.3,25,025,010701
2019,"Census Tract 104.03, Suffolk County, Massachusetts",21.3,33.2,25,025,010403
2019,"Census Tract 107.02, Suffolk County, Massachusetts",24.3,21.2,25,025,010702
2019,"Census Tract 108.01, Suffolk County, Massachusetts",24.5,26.1,25,025,010801
2019,"Census Tract 108.02, Suffolk County, Massachusetts",17.7,27.1,25,025,010802
2019,"Census Tract 201.01, Suffolk County, Massachusetts",20.6,29.2,25,025,020101
2019,"Census Tract 203.01, Suffolk County, Massachusetts",23.1,31.0,25,025,020301
2019,"Census Tract 203.02, Suffolk County, Massachusetts",18.2,22.9,25,025,020302
2019,"Census Tract 3566.02, Middlesex County, Massachusetts",18.8,25.8,25,017,356602
2019,"Census Tract 3573, Middlesex County, Massachusetts",20.8,23.2,25,017,357300
2019,"Census Tract 3652.02, Middlesex County, Massachusetts",23.6,29.4,25,017,365202
2019,"Census Tract 3574, Middlesex County, Massachusetts",21.2,22.6,25,017,357400
2019,"Census Tract 3601, Middlesex County, Massachusetts",-666666666.0,36.0,25,017,360100
2019,"Census Tract 3683, Middlesex County, Massachusetts",24.5,24.7,25,017,368300
2019,"Census Tract 3731, Middlesex County, Massachusetts",24.8,31.1,25,017,373100
2019,"Census Tract 3733, Middlesex County, Massachusetts",22.5,27.2,25,017,373300
2019,"Census Tract 3737, Middlesex County, Massachusetts",18.3,23.3,25,017,373700
2019,"Census Tract 3742, Middlesex County, Massachusetts",19.7,19.9,25,017,374200
2019,"Census Tract 3746, Middlesex County, Massachusetts",22.4,21.4,25,017,374600
2019,"Census Tract 3838, Middlesex County, Massachusetts",23.2,22.4,25,017,383800
2019,"Census Tract 3851, Middlesex County, Massachusetts",19.6,22.4,25,017,385100
2019,"Census Tract 3861, Middlesex County, Massachusetts",20.9,39.5,25,017,386100
2019,"Census Tract 3125.01, Middlesex County, Massachusetts",21.5,30.1,25,017,312501
2019,"Census Tract 3151, Middlesex County, Massachusetts",24.9,28.1,25,017,315100
2019,"Census Tract 3155, Middlesex County, Massachusetts",24.4,18.8,25,017,315500
2019,"Census Tract 3183, Middlesex County, Massachusetts",21.2,27.3,25,017,318300
2019,"Census Tract 3271.03, Middlesex County, Massachusetts",20.1,32.0,25,017,327103
2019,"Census Tract 3313, Middlesex County, Massachusetts",19.2,33.6,25,017,331300
2019,"Census Tract 3351, Middlesex County, Massachusetts",20.8,25.9,25,017,335100
2019,"Census Tract 3363, Middlesex County, Massachusetts",21.4,23.4,25,017,336300
2019,"Census Tract 3373, Middlesex County, Massachusetts",19.1,24.6,25,017,337300
2019,"Census Tract 3384, Middlesex County, Massachusetts",19.6,-666666666.0,25,017,338400
2019,"Census Tract 3394, Middlesex County, Massachusetts",25.2,25.5,25,017,339400
2019,"Census Tract 2621, Essex County, Massachusetts",23.1,25.7,25,009,262100
2019,"Census Tract 2031, Essex County, Massachusetts",19.3,39.0,25,009,203100
2019,"Census Tract 406, Suffolk County, Massachusetts",19.6,24.3,25,025,040600
2019,"Census Tract 512, Suffolk County, Massachusetts",23.5,29.8,25,025,051200
2019,"Census Tract 608, Suffolk County, Massachusetts",19.2,24.3,25,025,060800
2019,"Census Tract 702, Suffolk County, Massachusetts",18.1,29.4,25,025,070200
2019,"Census Tract 820, Suffolk County, Massachusetts",30.5,35.1,25,025,082000
2019,"Census Tract 706, Suffolk County, Massachusetts",16.0,29.2,25,025,070600
2019,"Census Tract 813, Suffolk County, Massachusetts",51.0,32.9,25,025,081300
2019,"Census Tract 819, Suffolk County, Massachusetts",34.1,40.0,25,025,081900
2019,"Census Tract 911, Suffolk County, Massachusetts",23.8,28.9,25,025,091100
2019,"Census Tract 1004, Suffolk County, Massachusetts",35.4,41.0,25,025,100400
2019,"Census Tract 3.02, Suffolk County, Massachusetts",22.6,27.4,25,025,000302
2019,"Census Tract 7.01, Suffolk County, Massachusetts",27.8,30.8,25,025,000701
2019,"Census Tract 105, Suffolk County, Massachusetts",24.1,28.2,25,025,010500
2019,"Census Tract 304, Suffolk County, Massachusetts",30.3,24.9,25,025,030400
2019,"Census Tract 505, Suffolk County, Massachusetts",35.2,29.8,25,025,050500
2019,"Census Tract 707, Suffolk County, Massachusetts",18.6,23.7,25,025,070700
2019,"Census Tract 812, Suffolk County, Massachusetts",24.8,29.5,25,025,081200
2019,"Census Tract 817, Suffolk County, Massachusetts",30.0,33.1,25,025,081700
2019,"Census Tract 919, Suffolk County, Massachusetts",30.0,47.9,25,025,091900
2019,"Census Tract 1002, Suffolk County, Massachusetts",27.2,47.3,25,025,100200
2019,"Census Tract 1010.02, Suffolk County, Massachusetts",25.3,33.8,25,025,101002
2019,"Census Tract 1105.02, Suffolk County, Massachusetts",21.6,28.7,25,025,110502
2019,"Census Tract 1106.01, Suffolk County, Massachusetts",19.2,36.6,25,025,110601
2019,"Census Tract 1304.02, Suffolk County, Massachusetts",19.8,27.7,25,025,130402
2019,"Census Tract 1404, Suffolk County, Massachusetts",30.5,34.0,25,025,140400
2019,"Census Tract 2.01, Suffolk County, Massachusetts",22.6,25.6,25,025,000201
2019,"Census Tract 1, Suffolk County, Massachusetts",24.0,29.0,25,025,000100
2019,"Census Tract 2.02, Suffolk County, Massachusetts",24.5,24.6,25,025,000202
2019,"Census Tract 3.01, Suffolk County, Massachusetts",21.3,22.9,25,025,000301
2019,"Census Tract 5.02, Suffolk County, Massachusetts",19.7,31.6,25,025,000502
2019,"Census Tract 3545, Middlesex County, Massachusetts",19.0,29.0,25,017,354500
2019,"Census Tract 3324, Middlesex County, Massachusetts",21.2,38.0,25,017,332400
2019,"Census Tract 3391, Middlesex County, Massachusetts",22.3,30.5,25,017,339100
2019,"Census Tract 3115, Middlesex County, Massachusetts",21.0,28.5,25,017,311500
2019,"Census Tract 3212, Middlesex County, Massachusetts",22.7,38.8,25,017,321200
2019,"Census Tract 3372.02, Middlesex County, Massachusetts",20.1,40.6,25,017,337202
2019,"Census Tract 3222, Middlesex County, Massachusetts",20.2,26.6,25,017,322200
2019,"Census Tract 3118, Middlesex County, Massachusetts",20.7,41.9,25,017,311800
2019,"Census Tract 3184, Middlesex County, Massachusetts",22.8,27.0,25,017,318400
2019,"Census Tract 3686, Middlesex County, Massachusetts",27.5,28.0,25,017,368600
2019,"Census Tract 3834, Middlesex County, Massachusetts",26.2,26.8,25,017,383400
2019,"Census Tract 3506, Middlesex County, Massachusetts",17.1,22.3,25,017,350600
2019,"Census Tract 3544, Middlesex County, Massachusetts",18.2,21.1,25,017,354400
2019,"Census Tract 4176.02, Norfolk County, Massachusetts",25.0,27.1,25,021,417602
2019,"Census Tract 4182, Norfolk County, Massachusetts",23.3,34.4,25,021,418200
2019,"Census Tract 4194, Norfolk County, Massachusetts",16.8,23.0,25,021,419400
2019,"Census Tract 4203.02, Norfolk County, Massachusetts",27.0,37.3,25,021,420302
2019,"Census Tract 4401, Norfolk County, Massachusetts",21.9,26.9,25,021,440100
2019,"Census Tract 4008, Norfolk County, Massachusetts",23.5,30.3,25,021,400800
2019,"Census Tract 4044, Norfolk County, Massachusetts",18.8,23.8,25,021,404400
2019,"Census Tract 4142, Norfolk County, Massachusetts",19.9,-666666666.0,25,021,414200
2019,"Census Tract 4121, Norfolk County, Massachusetts",21.3,51.0,25,021,412100
2019,"Census Tract 4123, Norfolk County, Massachusetts",20.0,23.1,25,021,412300
2019,"Census Tract 4151.02, Norfolk County, Massachusetts",23.6,26.8,25,021,415102
2019,"Census Tract 4178.01, Norfolk County, Massachusetts",24.5,30.5,25,021,417801
2019,"Census Tract 4179.01, Norfolk County, Massachusetts",24.6,28.6,25,021,417901
2019,"Census Tract 4226, Norfolk County, Massachusetts",24.0,41.0,25,021,422600
2019,"Census Tract 4227, Norfolk County, Massachusetts",23.3,31.5,25,021,422700
2019,"Census Tract 4412.02, Norfolk County, Massachusetts",21.3,-666666666.0,25,021,441202
2019,"Census Tract 4431.01, Norfolk County, Massachusetts",22.4,32.2,25,021,443101
2019,"Census Tract 2683, Essex County, Massachusetts",22.3,27.5,25,009,268300
2019,"Census Tract 2042, Essex County, Massachusetts",30.4,36.1,25,009,204200
2019,"Census Tract 2052, Essex County, Massachusetts",29.6,33.8,25,009,205200
2019,"Census Tract 2061, Essex County, Massachusetts",22.6,43.7,25,009,206100
2019,"Census Tract 2064, Essex County, Massachusetts",27.1,36.9,25,009,206400
2019,"Census Tract 2067, Essex County, Massachusetts",24.0,33.2,25,009,206700
2019,"Census Tract 3835.02, Middlesex County, Massachusetts",20.8,33.1,25,017,383502
2019,"Census Tract 3538, Middlesex County, Massachusetts",27.9,28.9,25,017,353800
2019,"Census Tract 3541, Middlesex County, Massachusetts",17.6,24.7,25,017,354100
2019,"Census Tract 3586, Middlesex County, Massachusetts",19.2,27.8,25,017,358600
2019,"Census Tract 3591, Middlesex County, Massachusetts",20.6,25.5,25,017,359100
2019,"Census Tract 3651, Middlesex County, Massachusetts",21.4,22.8,25,017,365100
2019,"Census Tract 3672, Middlesex County, Massachusetts",25.9,32.3,25,017,367200
2019,"Census Tract 3739, Middlesex County, Massachusetts",19.5,25.7,25,017,373900
2019,"Census Tract 3821, Middlesex County, Massachusetts",22.5,19.0,25,017,382100
2019,"Census Tract 3822, Middlesex County, Massachusetts",21.2,32.6,25,017,382200
2019,"Census Tract 3825, Middlesex County, Massachusetts",20.9,27.6,25,017,382500
2019,"Census Tract 3835.01, Middlesex County, Massachusetts",32.3,29.8,25,017,383501
2019,"Census Tract 3385, Middlesex County, Massachusetts",21.3,51.0,25,017,338500
2019,"Census Tract 3416, Middlesex County, Massachusetts",25.8,31.2,25,017,341600
2019,"Census Tract 3417, Middlesex County, Massachusetts",24.9,35.1,25,017,341700
2019,"Census Tract 3418, Middlesex County, Massachusetts",33.7,33.0,25,017,341800
2019,"Census Tract 3515, Middlesex County, Massachusetts",22.2,28.6,25,017,351500
2019,"Census Tract 3542, Middlesex County, Massachusetts",18.9,24.8,25,017,354200
2019,"Census Tract 3549, Middlesex County, Massachusetts",18.0,27.2,25,017,354900
2019,"Census Tract 3550, Middlesex County, Massachusetts",21.8,25.9,25,017,355000
2019,"Census Tract 3575, Middlesex County, Massachusetts",23.3,23.4,25,017,357500
2019,"Census Tract 3576, Middlesex County, Massachusetts",24.8,26.3,25,017,357600
2019,"Census Tract 3583, Middlesex County, Massachusetts",22.1,28.1,25,017,358300
2019,"Census Tract 3584, Middlesex County, Massachusetts",22.5,26.4,25,017,358400
2019,"Census Tract 3631.02, Middlesex County, Massachusetts",22.4,28.3,25,017,363102
2019,"Census Tract 3687, Middlesex County, Massachusetts",20.3,27.2,25,017,368700
2019,"Census Tract 3701.01, Middlesex County, Massachusetts",21.5,20.3,25,017,370101
2019,"Census Tract 3704, Middlesex County, Massachusetts",19.3,26.8,25,017,370400
2019,"Census Tract 3872.02, Middlesex County, Massachusetts",19.9,36.0,25,017,387202
2019,"Census Tract 3836, Middlesex County, Massachusetts",19.5,27.0,25,017,383600
2019,"Census Tract 3837, Middlesex County, Massachusetts",19.7,44.8,25,017,383700
2019,"Census Tract 3613, Middlesex County, Massachusetts",22.7,32.5,25,017,361300
2019,"Census Tract 3632.02, Middlesex County, Massachusetts",22.3,23.2,25,017,363202
2019,"Census Tract 3641.01, Middlesex County, Massachusetts",22.4,29.1,25,017,364101
2019,"Census Tract 4571, Norfolk County, Massachusetts",21.9,29.9,25,021,457100
2019,"Census Tract 4009, Norfolk County, Massachusetts",23.3,28.9,25,021,400900
2019,"Census Tract 4011, Norfolk County, Massachusetts",21.2,24.5,25,021,401100
2019,"Census Tract 4012, Norfolk County, Massachusetts",19.8,40.6,25,021,401200
2019,"Census Tract 4034, Norfolk County, Massachusetts",22.3,26.4,25,021,403400
2019,"Census Tract 4042.01, Norfolk County, Massachusetts",19.7,26.6,25,021,404201
2019,"Census Tract 4043.01, Norfolk County, Massachusetts",21.7,22.5,25,021,404301
2019,"Census Tract 4051, Norfolk County, Massachusetts",17.4,36.0,25,021,405100
2019,"Census Tract 4131, Norfolk County, Massachusetts",21.1,31.4,25,021,413100
2019,"Census Tract 4132, Norfolk County, Massachusetts",18.9,28.6,25,021,413200
2019,"Census Tract 4133, Norfolk County, Massachusetts",20.5,27.2,25,021,413300
2019,"Census Tract 4135, Norfolk County, Massachusetts",24.0,29.5,25,021,413500
2019,"Census Tract 3302, Middlesex County, Massachusetts",24.2,28.3,25,017,330200
2019,"Census Tract 3311.01, Middlesex County, Massachusetts",23.2,23.9,25,017,331101
2019,"Census Tract 3332, Middlesex County, Massachusetts",21.2,22.8,25,017,333200
2019,"Census Tract 3312, Middlesex County, Massachusetts",20.9,25.0,25,017,331200
2019,"Census Tract 3322, Middlesex County, Massachusetts",20.3,26.1,25,017,332200
2019,"Census Tract 3001, Middlesex County, Massachusetts",19.9,23.6,25,017,300100
2019,"Census Tract 3105, Middlesex County, Massachusetts",27.3,32.9,25,017,310500
2019,"Census Tract 3106.02, Middlesex County, Massachusetts",21.1,26.6,25,017,310602
2019,"Census Tract 3107, Middlesex County, Massachusetts",28.7,35.9,25,017,310700
2019,"Census Tract 3112, Middlesex County, Massachusetts",24.8,33.2,25,017,311200
2019,"Census Tract 3143.02, Middlesex County, Massachusetts",19.9,37.7,25,017,314302
2019,"Census Tract 3162.02, Middlesex County, Massachusetts",23.8,30.3,25,017,316202
2019,"Census Tract 3164, Middlesex County, Massachusetts",23.6,32.9,25,017,316400
2019,"Census Tract 4561.02, Norfolk County, Massachusetts",23.9,29.8,25,021,456102
2019,"Census Tract 3172.02, Middlesex County, Massachusetts",22.5,35.7,25,017,317202
2019,"Census Tract 3221, Middlesex County, Massachusetts",20.4,27.6,25,017,322100
2019,"Census Tract 3231, Middlesex County, Massachusetts",20.0,27.9,25,017,323100
2019,"Census Tract 3334, Middlesex County, Massachusetts",25.4,32.5,25,017,333400
2019,"Census Tract 3341, Middlesex County, Massachusetts",22.0,34.3,25,017,334100
2019,"Census Tract 3671, Middlesex County, Massachusetts",22.5,17.3,25,017,367100
2019,"Census Tract 3343, Middlesex County, Massachusetts",20.5,17.6,25,017,334300
2019,"Census Tract 3371.02, Middlesex County, Massachusetts",19.3,24.9,25,017,337102
2019,"Census Tract 3587, Middlesex County, Massachusetts",20.3,20.8,25,017,358700
2019,"Census Tract 3682, Middlesex County, Massachusetts",20.0,28.2,25,017,368200
2019,"Census Tract 3689.01, Middlesex County, Massachusetts",23.7,31.4,25,017,368901
2019,"Census Tract 3703, Middlesex County, Massachusetts",24.3,29.2,25,017,370300
2019,"Census Tract 3741, Middlesex County, Massachusetts",23.1,23.4,25,017,374100
2019,"Census Tract 3824, Middlesex County, Massachusetts",21.7,28.8,25,017,382400
2019,"Census Tract 3839.01, Middlesex County, Massachusetts",22.1,30.4,25,017,383901
2019,"Census Tract 3839.02, Middlesex County, Massachusetts",21.0,42.1,25,017,383902
2019,"Census Tract 3336, Middlesex County, Massachusetts",20.1,29.7,25,017,333600
2019,"Census Tract 3362, Middlesex County, Massachusetts",18.9,28.9,25,017,336200
2019,"Census Tract 3372.01, Middlesex County, Massachusetts",22.4,21.0,25,017,337201
2019,"Census Tract 3572, Middlesex County, Massachusetts",21.5,19.4,25,017,357200
2019,"Census Tract 3561, Middlesex County, Massachusetts",19.7,19.3,25,017,356100
2019,"Census Tract 3564, Middlesex County, Massachusetts",19.2,27.7,25,017,356400
2019,"Census Tract 3578, Middlesex County, Massachusetts",22.5,23.6,25,017,357800
2019,"Census Tract 3382, Middlesex County, Massachusetts",22.3,25.5,25,017,338200
2019,"Census Tract 3141.02, Middlesex County, Massachusetts",22.9,32.5,25,017,314102
2019,"Census Tract 3152, Middlesex County, Massachusetts",22.7,33.5,25,017,315200
2019,"Census Tract 3211, Middlesex County, Massachusetts",22.2,33.1,25,017,321100
2019,"Census Tract 3311.02, Middlesex County, Massachusetts",21.4,31.2,25,017,331102
2019,"Census Tract 3321, Middlesex County, Massachusetts",18.5,32.9,25,017,332100
2019,"Census Tract 3335.02, Middlesex County, Massachusetts",21.5,24.4,25,017,333502
2019,"Census Tract 3354, Middlesex County, Massachusetts",19.6,29.4,25,017,335400
2019,"Census Tract 3364.01, Middlesex County, Massachusetts",19.3,28.5,25,017,336401
2019,"Census Tract 3397, Middlesex County, Massachusetts",21.0,25.0,25,017,339700
2019,"Census Tract 3523, Middlesex County, Massachusetts",22.5,24.2,25,017,352300
2019,"Census Tract 3532, Middlesex County, Massachusetts",16.4,31.3,25,017,353200
2019,"Census Tract 3101, Middlesex County, Massachusetts",27.4,32.3,25,017,310100
2019,"Census Tract 5061.02, Plymouth County, Massachusetts",24.3,30.7,25,023,506102
2019,"Census Tract 5104, Plymouth County, Massachusetts",27.9,34.3,25,023,510400
2019,"Census Tract 7081, Worcester County, Massachusetts",19.1,23.6,25,027,708100
2019,"Census Tract 7107, Worcester County, Massachusetts",51.0,29.5,25,027,710700
2019,"Census Tract 7251, Worcester County, Massachusetts",21.7,28.8,25,027,725100
2019,"Census Tract 7111, Worcester County, Massachusetts",22.6,28.9,25,027,711100
2019,"Census Tract 7191, Worcester County, Massachusetts",18.0,17.7,25,027,719100
2019,"Census Tract 7261, Worcester County, Massachusetts",23.4,24.5,25,027,726100
2019,"Census Tract 7302, Worcester County, Massachusetts",19.8,33.5,25,027,730200
2019,"Census Tract 7303, Worcester County, Massachusetts",23.4,28.7,25,027,730300
2019,"Census Tract 3121, Middlesex County, Massachusetts",24.6,34.9,25,017,312100
2019,"Census Tract 3123, Middlesex County, Massachusetts",22.6,28.6,25,017,312300
2019,"Census Tract 3141.01, Middlesex County, Massachusetts",22.1,30.7,25,017,314101
2019,"Census Tract 3142, Middlesex County, Massachusetts",23.0,35.2,25,017,314200
2019,"Census Tract 3161.02, Middlesex County, Massachusetts",21.5,28.4,25,017,316102
2019,"Census Tract 3162.01, Middlesex County, Massachusetts",24.4,51.0,25,017,316201
2019,"Census Tract 3171.03, Middlesex County, Massachusetts",21.4,30.0,25,017,317103
2019,"Census Tract 3395, Middlesex County, Massachusetts",20.1,31.7,25,017,339500
2019,"Census Tract 3104, Middlesex County, Massachusetts",27.1,51.0,25,017,310400
2019,"Census Tract 3111, Middlesex County, Massachusetts",15.2,27.4,25,017,311100
2019,"Census Tract 3114, Middlesex County, Massachusetts",22.8,26.2,25,017,311400
2019,"Census Tract 3172.03, Middlesex County, Massachusetts",19.7,28.2,25,017,317203
2019,"Census Tract 3131.01, Middlesex County, Massachusetts",21.8,26.3,25,017,313101
2019,"Census Tract 3171.02, Middlesex County, Massachusetts",20.1,24.6,25,017,317102
2019,"Census Tract 3213, Middlesex County, Massachusetts",24.8,24.5,25,017,321300
2019,"Census Tract 103, Suffolk County, Massachusetts",41.3,40.3,25,025,010300
2019,"Census Tract 507, Suffolk County, Massachusetts",35.4,32.4,25,025,050700
2019,"Census Tract 803, Suffolk County, Massachusetts",29.3,32.2,25,025,080300
2019,"Census Tract 805, Suffolk County, Massachusetts",-666666666.0,30.7,25,025,080500
2019,"Census Tract 811, Suffolk County, Massachusetts",27.6,34.6,25,025,081100
2019,"Census Tract 916, Suffolk County, Massachusetts",22.5,36.4,25,025,091600
2019,"Census Tract 1005, Suffolk County, Massachusetts",19.5,38.0,25,025,100500
2019,"Census Tract 1009, Suffolk County, Massachusetts",22.9,29.7,25,025,100900
2019,"Census Tract 1104.01, Suffolk County, Massachusetts",22.2,31.5,25,025,110401
2019,"Census Tract 918, Suffolk County, Massachusetts",51.0,41.8,25,025,091800
2019,"Census Tract 920, Suffolk County, Massachusetts",29.8,36.7,25,025,092000
2019,"Census Tract 1001, Suffolk County, Massachusetts",28.6,38.9,25,025,100100
2019,"Census Tract 1006.01, Suffolk County, Massachusetts",26.1,29.3,25,025,100601
2019,"Census Tract 1007, Suffolk County, Massachusetts",23.0,27.5,25,025,100700
2019,"Census Tract 1011.02, Suffolk County, Massachusetts",44.3,45.4,25,025,101102
2019,"Census Tract 1302, Suffolk County, Massachusetts",19.9,25.1,25,025,130200
2019,"Census Tract 606, Suffolk County, Massachusetts",19.7,23.2,25,025,060600
2019,"Census Tract 709, Suffolk County, Massachusetts",17.9,33.7,25,025,070900
2019,"Census Tract 924, Suffolk County, Massachusetts",20.4,39.4,25,025,092400
2019,"Census Tract 301, Suffolk County, Massachusetts",25.8,24.8,25,025,030100
2019,"Census Tract 6.02, Suffolk County, Massachusetts",21.8,33.2,25,025,000602
2019,"Census Tract 821, Suffolk County, Massachusetts",30.9,31.7,25,025,082100
2019,"Census Tract 602, Suffolk County, Massachusetts",19.7,21.5,25,025,060200
2019,"Census Tract 904, Suffolk County, Massachusetts",26.9,46.0,25,025,090400
2019,"Census Tract 1205, Suffolk County, Massachusetts",19.4,26.9,25,025,120500
2019,"Census Tract 1010.01, Suffolk County, Massachusetts",22.9,36.7,25,025,101001
2019,"Census Tract 7382.02, Worcester County, Massachusetts",20.7,25.5,25,027,738202
2019,"Census Tract 7323.01, Worcester County, Massachusetts",24.6,27.5,25,027,732301
2019,"Census Tract 7328.02, Worcester County, Massachusetts",24.4,24.4,25,027,732802
2019,"Census Tract 7328.01, Worcester County, Massachusetts",23.1,29.7,25,027,732801
