,station_id,station_name,line,layer,station_lat,station_lon,geometry_x,LEFT_FID,RIGHT_FID,zo_usety,municipal,ncessch,geometry_y,boundary_using_id,dist_meters,dist_miles
9310956,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6878,3,Cambridge,250327000447,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229309.8285794876 904649.1728820559 0, 229313.6304128219 904545.8149153945 0, 229305.3470937727 904508.4611820498 0, 229295.0670294882 904456.6835820614 0, 229220.8881509118 904453.3274963381 0, 229220.4151794883 904387.7909820502 0, 229223.9422652032 904336.8405392014 0)",20149,437.3906368829734,0.27178194151342
9310957,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6878,3,Cambridge,250327001518,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229309.8285794876 904649.1728820559 0, 229313.6304128219 904545.8149153945 0, 229305.3470937727 904508.4611820498 0, 229295.0670294882 904456.6835820614 0, 229220.8881509118 904453.3274963381 0, 229220.4151794883 904387.7909820502 0, 229223.9422652032 904336.8405392014 0)",20150,437.3906368829734,0.27178194151342
9310958,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6878,3,Cambridge,250327001621,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229309.8285794876 904649.1728820559 0, 229313.6304128219 904545.8149153945 0, 229305.3470937727 904508.4611820498 0, 229295.0670294882 904456.6835820614 0, 229220.8881509118 904453.3274963381 0, 229220.4151794883 904387.7909820502 0, 229223.9422652032 904336.8405392014 0)",20151,437.3906368829734,0.27178194151342
9310959,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000020,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20152,426.9408435091142,0.2652887409460713
9310960,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000435,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20153,426.9408435091142,0.2652887409460713
9310961,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000441,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20154,426.9408435091142,0.2652887409460713
9310962,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000442,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20155,426.9408435091142,0.2652887409460713
9310963,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000443,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20156,426.9408435091142,0.2652887409460713
9310964,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000444,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20157,426.9408435091142,0.2652887409460713
9310965,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000446,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20158,426.9408435091142,0.2652887409460713
9310966,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327000447,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20159,426.9408435091142,0.2652887409460713
9310967,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327001518,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20160,426.9408435091142,0.2652887409460713
9310968,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),7050,6747,3,Cambridge,250327001621,"LINESTRING Z (229525.9531823446 904695.2830049074 0, 229486.7591794842 904690.9671820567 0, 229293.0769403525 904728.9913690124 0)",20161,426.9408435091142,0.2652887409460713
9310969,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000020,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20162,437.3906368829734,0.27178194151342
9310970,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000435,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20163,437.3906368829734,0.27178194151342
9310971,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000441,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20164,437.3906368829734,0.27178194151342
9310972,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000442,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20165,437.3906368829734,0.27178194151342
9310973,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000443,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20166,437.3906368829734,0.27178194151342
9310974,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000444,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20167,437.3906368829734,0.27178194151342
9310975,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000446,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20168,437.3906368829734,0.27178194151342
9310976,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000447,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20169,437.3906368829734,0.27178194151342
9310977,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327001518,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20170,437.3906368829734,0.27178194151342
9310978,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327001621,"LINESTRING Z (229293.0769403525 904728.9913690124 0, 229213.6882794834 904745.0539820548 0, 229163.2132794812 904742.9965820546 0, 229108.4133572643 904743.4810487193 0, 229069.4108794827 904734.7243320617 0, 229009.7355294865 904733.6772820611 0, 228953.1058044849 904739.2201070554 0)",20171,437.3906368829734,0.27178194151342
9311052,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000020,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20245,646.6320150413337,0.4017985061250632
9311053,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000435,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20246,646.6320150413337,0.4017985061250632
9311054,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000441,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20247,646.6320150413337,0.4017985061250632
9311055,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000442,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20248,646.6320150413337,0.4017985061250632
9311056,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000443,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20249,646.6320150413337,0.4017985061250632
9311057,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000444,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20250,646.6320150413337,0.4017985061250632
9311058,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000446,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20251,646.6320150413337,0.4017985061250632
9311059,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327000447,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20252,646.6320150413337,0.4017985061250632
9311060,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327001518,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20253,646.6320150413337,0.4017985061250632
9311061,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,3,Cambridge,250327001621,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20254,646.6320150413337,0.4017985061250632
9311062,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,4,Cambridge,250327000020,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20255,646.6320150413337,0.4017985061250632
9311063,257,Alewife,RED,MBTA_NODES,42.39612102791664,-71.1420773119539,POINT (229468.5820999965 905129.6264999872),6878,6747,4,Cambridge,250327000435,"LINESTRING Z (228953.1058044849 904739.2201070554 0, 228916.0656794809 904741.6157820595 0, 228863.8319794865 904749.4827320569 0, 228770.4471794848 904764.2290320542 0, 228689.7959461521 904774.3016153851 0, 228678.1840794802 904732.7644820594 0, 228680.4602794882 904703.3840620522 0, 228682.6015794812 904652.5429153836 0, 228670.1007794864 904600.6576820599 0, 228516.7371294882 904631.3907320568 0, 228439.2461794844 904645.8596820548 0, 228463.9945194888 904684.6394220548 0)",20256,646.6320150413337,0.4017985061250632
